timestamp_pc_ms,frequencia_hz,magnitude
1754017536829,1796.88,0.274782
1754017536830,1804.69,0.332919
1754017536830,1812.5,0.428173
1754017536830,1820.31,0.150018
1754017536830,1828.13,0.149106
1754017536831,1835.94,0.269145
1754017536831,1843.75,0.257275
1754017536831,1851.56,0.462927
1754017536831,1859.38,0.578663
1754017536832,1867.19,0.363472
1754017536832,1875.0,0.188008
1754017536832,1882.81,0.199409
1754017536832,1890.63,0.192327
1754017536833,1898.44,0.267602
1754017536833,1906.25,0.345943
1754017536833,1914.06,0.130456
1754017536833,1921.88,0.260858
1754017536834,1929.69,0.280313
1754017536834,1937.5,0.259651
1754017536834,1945.31,0.510132
1754017536834,1953.13,0.500819
1754017536835,1960.94,0.200517
1754017536835,1968.75,0.346174
1754017536835,1976.56,0.139459
1754017536835,1984.38,0.435953
1754017536836,1992.19,0.293905
1754017536836,2000.0,0.272835
1754017536836,2007.81,0.371765
1754017536836,2015.63,0.276246
1754017536837,2023.44,0.024438
1754017536837,2031.25,0.040327
1754017536837,2039.06,0.069178
1754017536837,2046.88,0.100849
1754017536838,2054.69,0.246893
1754017536838,2062.5,0.101538
1754017536838,2070.31,0.177746
1754017536838,2078.13,0.345867
1754017536839,2085.94,0.355808
1754017536839,2093.75,0.052812
1754017536839,2101.56,0.222859
1754017536839,2109.38,0.140124
1754017536840,2117.19,0.101852
1754017536840,2125.0,0.247504
1754017536840,2132.81,0.213601
1754017536840,2140.63,0.302139
1754017536841,2148.44,0.264344
1754017536841,2156.25,0.245503
1754017536841,2164.06,0.427219
1754017536841,2171.88,0.447901
1754017536842,2179.69,0.167346
1754017536842,2187.5,0.206391
1754017536842,2195.31,0.293591
1754017536842,2203.13,0.148556
1754017536843,2210.94,0.199492
1754017536843,2218.75,0.190283
1754017536843,2226.56,0.095333
1754017536843,2234.38,0.122601
1754017536844,2242.19,0.314218
1754017536844,2250.0,0.213092
1754017536844,2257.81,0.362386
1754017536844,2265.63,0.44733
1754017536845,2273.44,0.331165
1754017536845,2281.25,0.051245
1754017536845,2289.06,0.207453
1754017536845,2296.88,0.356008
1754017536846,2304.69,0.36497
1754017536846,2312.5,0.185374
1754017536846,2320.31,0.119601
1754017536846,2328.13,0.229468
1754017536847,2335.94,0.121363
1754017536847,2343.75,0.100888
1754017536847,2351.56,0.172845
1754017536847,2359.38,0.24199
1754017536848,2367.19,0.208124
1754017536848,2375.0,0.247202
1754017536848,2382.81,0.505205
1754017536848,2390.63,0.444843
1754017536848,2398.44,0.195642
1754017536849,2406.25,0.169009
1754017536849,2414.06,0.214714
1754017536849,2421.88,0.291473
1754017536849,2429.69,0.39356
1754017536850,2437.5,0.28556
1754017536850,2445.31,0.338292
1754017536850,2453.13,0.417861
1754017536850,2460.94,0.316183
1754017536851,2468.75,0.11534
1754017536851,2476.56,0.347998
1754017536851,2484.38,0.072326
1754017536851,2492.19,0.186113
1754017536852,2500.0,0.226054
1754017536852,2507.81,0.35448
1754017536852,2515.63,0.040212
1754017536852,2523.44,0.152863
1754017536853,2531.25,0.041338
1754017536853,2539.06,0.07916
1754017536853,2546.88,0.088584
1754017536853,2554.69,0.238851
1754017536854,2562.5,0.434659
1754017536854,2570.31,0.334368
1754017536854,2578.13,0.313613
1754017536854,2585.94,0.193612
1754017536855,2593.75,0.097775
1754017536855,2601.56,0.251603
1754017536855,2609.38,0.319648
1754017536855,2617.19,0.192182
1754017536856,2625.0,0.023228
1754017536856,2632.81,0.068151
1754017536856,2640.63,0.077317
1754017536856,2648.44,0.384083
1754017536856,2656.25,0.550984
1754017536857,2664.06,0.46128
1754017536857,2671.88,0.105009
1754017536857,2679.69,0.104366
1754017536857,2687.5,0.226039
1754017536858,2695.31,0.478153
1754017536858,2703.13,0.280249
1754017536858,2710.94,0.234922
1754017536858,2718.75,0.444648
1754017536859,2726.56,0.256443
1754017536859,2734.38,0.139001
1754017536859,2742.19,0.223257
1754017536859,2750.0,0.149088
1754017536860,2757.81,0.479166
1754017536860,2765.63,0.214893
1754017536860,2773.44,0.190268
1754017536861,2781.25,0.219113
1754017536861,2789.06,0.073143
1754017536861,2796.88,0.101662
1754017536861,2804.69,0.180583
1754017536862,2812.5,0.245472
1754017536862,2820.31,0.250825
1754017536862,2828.13,0.183555
1754017536862,2835.94,0.403791
1754017536863,2843.75,0.319032
1754017536863,2851.56,0.098197
1754017536863,2859.38,0.386631
1754017536863,2867.19,0.633275
1754017536864,2875.0,0.392727
1754017536864,2882.81,0.174423
1754017536864,2890.63,0.216824
1754017536864,2898.44,0.199947
1754017536865,2906.25,0.386508
1754017536865,2914.06,0.289489
1754017536865,2921.88,0.087839
1754017536865,2929.69,0.188712
1754017536866,2937.5,0.155726
1754017536866,2945.31,0.090451
1754017536866,2953.13,0.302813
1754017536866,2960.94,0.455848
1754017536867,2968.75,0.209649
1754017536867,2976.56,0.079837
1754017536867,2984.38,0.280683
1754017536868,2992.19,0.469935
1754017536868,3000.0,0.335204
1754017536868,3007.81,0.05062
1754017536868,3015.63,0.228929
1754017536869,3023.44,0.229817
1754017536869,3031.25,0.207554
1754017536869,3039.06,0.324708
1754017536869,3046.88,0.263417
1754017536870,3054.69,0.152069
1754017536870,3062.5,0.132406
1754017536870,3070.31,0.384719
1754017536870,3078.13,0.32508
1754017536871,3085.94,0.22042
1754017536871,3093.75,0.202173
1754017536871,3101.56,0.251699
1754017536871,3109.38,0.112312
1754017536872,3117.19,0.267373
1754017536872,3125.0,0.191712
1754017536872,3132.81,0.294721
1754017536872,3140.63,0.407483
1754017536873,3148.44,0.45726
1754017536873,3156.25,0.294628
1754017536873,3164.06,0.180855
1754017536873,3171.88,0.222355
1754017536874,3179.69,0.105539
1754017536874,3187.5,0.117776
1754017536874,3195.31,0.186317
1754017536874,3203.13,0.295933
1754017536875,3210.94,0.249464
1754017536875,3218.75,0.071391
1754017536875,3226.56,0.052239
1754017536875,3234.38,0.089412
1754017536876,3242.19,0.333243
1754017536876,3250.0,0.318908
1754017536876,3257.81,0.069754
1754017536876,3265.63,0.132064
1754017536877,3273.44,0.238929
1754017536877,3281.25,0.137856
1754017536877,3289.06,0.2829
1754017536877,3296.88,0.210286
1754017536878,3304.69,0.501541
1754017536878,3312.5,0.243275
1754017536878,3320.31,0.207917
1754017536878,3328.13,0.227654
1754017536879,3335.94,0.24774
1754017536879,3343.75,0.281356
1754017536879,3351.56,0.271103
1754017536880,3359.38,0.321619
1754017536880,3367.19,0.354704
1754017536880,3375.0,0.292422
1754017536880,3382.81,0.334977
1754017536881,3390.63,0.387666
1754017536881,3398.44,0.39037
1754017536881,3406.25,0.348163
1754017536881,3414.06,0.217499
1754017536882,3421.88,0.209128
1754017536882,3429.69,0.33326
1754017536882,3437.5,0.49337
1754017536883,3445.31,0.315034
1754017536883,3453.13,0.308474
1754017536883,3460.94,0.369815
1754017536883,3468.75,0.357399
1754017536884,3476.56,0.323306
1754017536884,3484.38,0.385053
1754017536884,3492.19,0.71224
1754017536885,3500.0,0.522148
1754017536885,3507.81,0.239824
1754017536885,3515.63,0.203909
1754017536886,3523.44,0.164071
1754017536886,3531.25,0.135093
1754017536886,3539.06,0.13377
1754017536887,3546.88,0.051341
1754017536887,3554.69,0.264088
1754017536887,3562.5,0.124811
1754017536887,3570.31,0.113938
1754017536888,3578.13,0.074943
1754017536888,3585.94,0.13771
1754017536888,3593.75,0.082204
1754017536889,3601.56,0.204324
1754017536889,3609.38,0.292957
1754017536889,3617.19,0.486702
1754017536889,3625.0,0.420005
1754017536890,3632.81,0.190435
1754017536890,3640.63,0.325127
1754017536890,3648.44,0.250972
1754017536890,3656.25,0.264784
1754017536891,3664.06,0.282448
1754017536891,3671.88,0.473256
1754017536891,3679.69,0.219943
1754017536891,3687.5,0.253155
1754017536892,3695.31,0.162136
1754017536892,3703.13,0.076558
1754017536892,3710.94,0.109717
1754017536892,3718.75,0.073845
1754017536893,3726.56,0.419125
1754017536893,3734.38,0.450877
1754017536893,3742.19,0.31788
1754017536894,3750.0,0.064626
1754017536894,3757.81,0.074894
1754017536894,3765.63,0.238781
1754017536894,3773.44,0.464828
1754017536895,3781.25,0.49849
1754017536895,3789.06,0.337635
1754017536895,3796.88,0.102821
1754017536895,3804.69,0.472192
1754017536896,3812.5,0.495226
1754017536896,3820.31,0.208561
1754017536896,3828.13,0.086754
1754017536897,3835.94,0.156758
1754017536897,3843.75,0.25512
1754017536897,3851.56,0.319997
1754017536897,3859.38,0.42013
1754017536898,3867.19,0.400197
1754017536898,3875.0,0.284561
1754017536898,3882.81,0.154901
1754017536898,3890.63,0.080771
1754017536899,3898.44,0.086368
1754017536899,3906.25,0.130806
1754017536899,3914.06,0.28626
1754017536900,3921.88,0.335908
1754017536900,3929.69,0.231508
1754017536900,3937.5,0.078468
1754017536900,3945.31,0.138005
1754017536901,3953.13,0.124991
1754017536901,3960.94,0.239519
1754017536901,3968.75,0.296557
1754017536901,3976.56,0.258858
1754017536902,3984.38,0.142189
1754017536902,3992.19,0.129193
1754017537267,7.81,3.289508
1754017537268,15.63,0.286373
1754017537268,23.44,0.682875
1754017537268,31.25,0.835866
1754017537269,39.06,3.448093
1754017537269,46.88,16.974346
1754017537269,54.69,145.692299
1754017537269,62.5,186.498133
1754017537270,70.31,55.033162
1754017537270,78.12,5.293622
1754017537270,85.94,1.832743
1754017537270,93.75,0.699225
1754017537271,101.56,0.483478
1754017537271,109.37,0.311929
1754017537271,117.19,0.473607
1754017537271,125.0,0.407458
1754017537272,132.81,0.257308
1754017537272,140.62,0.269647
1754017537272,148.44,0.308333
1754017537272,156.25,0.478409
1754017537273,164.06,0.175156
1754017537273,171.87,0.915489
1754017537273,179.69,2.032328
1754017537273,187.5,1.247295
1754017537274,195.31,0.307455
1754017537274,203.12,0.232525
1754017537274,210.94,0.283015
1754017537274,218.75,0.589856
1754017537275,226.56,0.335098
1754017537275,234.37,0.371392
1754017537275,242.19,0.368869
1754017537275,250.0,0.410093
1754017537276,257.81,0.557814
1754017537276,265.62,0.491374
1754017537276,273.44,0.205958
1754017537276,281.25,0.049561
1754017537277,289.06,0.75742
1754017537277,296.87,2.17007
1754017537277,304.69,1.612627
1754017537277,312.5,0.169576
1754017537278,320.31,0.46263
1754017537278,328.12,0.412049
1754017537278,335.94,0.346204
1754017537278,343.75,0.348682
1754017537279,351.56,0.286337
1754017537279,359.37,0.250868
1754017537279,367.19,0.303995
1754017537279,375.0,0.270602
1754017537280,382.81,0.162747
1754017537280,390.62,0.126843
1754017537280,398.44,0.180969
1754017537280,406.25,0.134757
1754017537281,414.06,1.172744
1754017537281,421.87,1.489975
1754017537281,429.69,0.529846
1754017537281,437.5,0.184553
1754017537282,445.31,0.12624
1754017537282,453.12,0.187829
1754017537282,460.94,0.400663
1754017537282,468.75,0.375886
1754017537283,476.56,0.279428
1754017537283,484.37,0.273952
1754017537283,492.19,0.481431
1754017537283,500.0,0.452892
