timestamp_pc_ms,frequencia_hz,magnitude
1754018041141,3414.06,0.115078
1754018041141,3421.88,1.061416
1754018041141,3429.69,1.828438
1754018041142,3437.5,1.606979
1754018041142,3445.31,1.750978
1754018041142,3453.13,2.23003
1754018041143,3460.94,2.730496
1754018041143,3468.75,3.134586
1754018041143,3476.56,2.511884
1754018041143,3484.38,1.268553
1754018041144,3492.19,0.416556
1754018041144,3500.0,1.322936
1754018041144,3507.81,2.802552
1754018041144,3515.63,3.821671
1754018041145,3523.44,4.113903
1754018041145,3531.25,4.394568
1754018041145,3539.06,3.862759
1754018041146,3546.88,3.037186
1754018041146,3554.69,1.747332
1754018041146,3562.5,1.520617
1754018041146,3570.31,2.311907
1754018041147,3578.13,2.297569
1754018041147,3585.94,2.400711
1754018041147,3593.75,3.026009
1754018041148,3601.56,3.091211
1754018041148,3609.38,3.241249
1754018041148,3617.19,2.611627
1754018041148,3625.0,1.293028
1754018041149,3632.81,0.198702
1754018041149,3640.63,0.582658
1754018041149,3648.44,0.185247
1754018041149,3656.25,0.719209
1754018041150,3664.06,1.081487
1754018041150,3671.88,2.716344
1754018041150,3679.69,2.840238
1754018041150,3687.5,1.986827
1754018041151,3695.31,2.580155
1754018041151,3703.13,2.635393
1754018041151,3710.94,1.675391
1754018041152,3718.75,1.696117
1754018041152,3726.56,1.173432
1754018041152,3734.38,0.965453
1754018041152,3742.19,1.634094
1754018041153,3750.0,2.521988
1754018041153,3757.81,3.495776
1754018041153,3765.63,2.44998
1754018041153,3773.44,1.64653
1754018041154,3781.25,2.850493
1754018041154,3789.06,3.082875
1754018041154,3796.88,1.495304
1754018041155,3804.69,0.380293
1754018041155,3812.5,2.101563
1754018041155,3820.31,2.516981
1754018041155,3828.13,1.162573
1754018041156,3835.94,1.024207
1754018041156,3843.75,2.794563
1754018041156,3851.56,3.792972
1754018041157,3859.38,2.543341
1754018041157,3867.19,1.017376
1754018041157,3875.0,0.086596
1754018041157,3882.81,0.307138
1754018041158,3890.63,0.508793
1754018041158,3898.44,0.726811
1754018041158,3906.25,2.927741
1754018041159,3914.06,3.028577
1754018041159,3921.88,2.253145
1754018041159,3929.69,2.462736
1754018041159,3937.5,2.502373
1754018041160,3945.31,2.250481
1754018041160,3953.13,1.434019
1754018041160,3960.94,0.408074
1754018041160,3968.75,1.812223
1754018041161,3976.56,1.736997
1754018041161,3984.38,1.799884
1754018041161,3992.19,2.568905
1754018041525,7.81,8.594258
1754018041525,15.63,3.914953
1754018041525,23.44,3.91107
1754018041526,31.25,2.999803
1754018041526,39.06,6.593965
1754018041526,46.88,23.277092
1754018041527,54.69,217.858359
1754018041527,62.5,282.554445
1754018041527,70.31,84.648149
